date,Close,return_pct
2012-03-18,5.24,-3.3210332103321027
2012-03-19,4.97,-5.152671755725202
2012-03-20,4.8,-3.420523138832998
2012-03-21,4.96,3.3333333333333437
2012-03-22,4.8,-3.2258064516129115
2012-03-23,4.78,-0.4166666666666541
2012-03-24,4.72,-1.2552301255230214
2012-03-25,4.54,-3.813559322033888
2012-03-26,4.68,3.083700440528636
2012-03-27,4.73,1.0683760683760868
2012-03-28,4.87,2.9598308668076
2012-03-29,4.77,-2.053388090349084
2012-03-30,4.88,2.3060796645702375
2012-03-31,4.92,0.8196721311475308
2012-04-01,4.89,-0.6097560975609762
2012-04-02,5.03,2.862985685071595
2012-04-03,4.95,-1.5904572564612307
2012-04-04,4.91,-0.8080808080808133
2012-04-05,4.9,-0.20366598778003286
2012-04-06,4.98,1.6326530612244872
2012-04-07,4.7,-5.622489959839361
2012-04-08,4.76,1.2765957446808418
2012-04-09,4.85,1.8907563025210017
2012-04-10,4.8,-1.0309278350515427
2012-04-11,4.88,1.6666666666666607
2012-04-12,4.86,-0.4098360655737654
2012-04-13,4.89,0.6172839506172645
2012-04-14,4.98,1.8404907975460238
2012-04-15,4.92,-1.2048192771084487
2012-04-16,4.94,0.40650406504065817
2012-04-17,4.99,1.0121457489878471
2012-04-18,5.11,2.4048096192384794
2012-04-19,5.16,0.9784735812133016
2012-04-20,5.19,0.5813953488372103
2012-04-21,5.26,1.348747591522148
2012-04-22,5.18,-1.520912547528519
2012-04-23,5.15,-0.5791505791505669
2012-04-24,5.11,-0.7766990291262155
2012-04-25,4.9,-4.109589041095885
2012-04-26,5.08,3.6734693877551017
2012-04-27,5.04,-0.7874015748031482
2012-04-28,4.85,-3.7698412698412787
2012-04-29,4.91,1.2371134020618735
2012-04-30,5.0,1.8329938900203624
2012-05-01,4.97,-0.6000000000000005
2012-05-02,5.08,2.213279678068414
2012-05-03,5.1,0.3937007874015741
2012-05-04,5.1,0.0
2012-05-05,5.04,-1.17647058823529
2012-05-06,5.05,0.1984126984126977
2012-05-07,5.06,0.1980198019801982
2012-05-08,5.04,-0.39525691699603405
2012-05-09,5.04,0.0
2012-05-10,5.01,-0.5952380952381042
2012-05-11,4.93,-1.5968063872255467
2012-05-12,4.97,0.8113590263691739
2012-05-13,4.94,-0.6036217303822755
2012-05-14,4.99,1.0121457489878471
2012-05-15,4.95,-0.8016032064128265
2012-05-16,5.04,1.8181818181818077
2012-05-17,5.03,-0.1984126984126977
2012-05-18,5.06,0.5964214711729587
2012-05-19,5.05,-0.19762845849802257
2012-05-20,5.08,0.5940594059405946
2012-05-21,5.01,-1.3779527559055205
2012-05-22,5.07,1.1976047904191711
2012-05-23,5.08,0.19723865877712132
2012-05-24,5.12,0.7874015748031482
2012-05-25,5.09,-0.5859375
2012-05-26,5.07,-0.39292730844793233
2012-05-27,5.06,-0.19723865877713243
2012-05-28,5.08,0.39525691699606735
2012-05-29,5.12,0.7874015748031482
2012-05-30,5.13,0.1953125
2012-05-31,5.14,0.19493177387914784
2012-06-01,5.22,1.5564202334630295
2012-06-02,5.21,-0.19157088122604415
2012-06-03,5.19,-0.38387715930900956
2012-06-04,5.23,0.7707129094412402
2012-06-05,5.33,1.9120458891013214
2012-06-06,5.48,2.8142589118199
2012-06-07,5.48,0.0
2012-06-08,5.61,2.372262773722622
2012-06-09,5.54,-1.2477718360071388
2012-06-10,5.43,-1.9855595667870096
2012-06-11,5.53,1.8416206261510304
2012-06-12,5.9,6.690777576853524
2012-06-13,5.95,0.8474576271186418
2012-06-14,5.87,-1.3445378151260567
2012-06-15,6.08,3.5775127768313375
2012-06-16,6.4,5.263157894736836
2012-06-17,6.16,-3.749999999999998
2012-06-18,6.1,-0.9740259740259827
2012-06-19,6.26,2.622950819672143
2012-06-20,6.65,6.230031948881809
2012-06-21,6.64,-0.15037593984963404
2012-06-22,6.59,-0.7530120481927693
2012-06-23,6.36,-3.490136570561453
2012-06-24,6.44,1.2578616352201255
2012-06-25,6.2,-3.7267080745341685
2012-06-26,6.44,3.8709677419354938
2012-06-27,6.52,1.2422360248447006
2012-06-28,6.5,-0.30674846625766694
2012-06-29,6.57,1.0769230769230864
2012-06-30,6.54,-0.45662100456621557
2012-07-01,6.54,0.0
2012-07-02,6.55,0.1529051987767538
2012-07-03,6.47,-1.2213740458015265
2012-07-04,6.49,0.30911901081918103
2012-07-05,6.66,2.6194144838212585
2012-07-06,6.58,-1.2012012012012074
2012-07-07,6.66,1.2158054711246313
2012-07-08,6.77,1.6516516516516422
2012-07-09,6.67,-1.477104874446078
2012-07-10,7.0,4.94752623688155
2012-07-11,7.1,1.4285714285714235
2012-07-12,7.1,0.0
2012-07-13,7.65,7.7464788732394485
2012-07-14,7.44,-2.7450980392156876
2012-07-15,7.4,-0.5376344086021501
2012-07-16,8.05,8.783783783783793
2012-07-17,8.42,4.596273291925446
2012-07-18,9.1,8.076009501187652
2012-07-19,9.2,1.098901098901095
2012-07-20,8.53,-7.28260869565217
2012-07-21,8.86,3.86869871043376
2012-07-22,8.64,-2.483069977426622
2012-07-23,8.78,1.6203703703703498
2012-07-24,8.57,-2.3917995444191265
2012-07-25,8.49,-0.9334889148191361
2012-07-26,8.61,1.4134275618374437
2012-07-27,8.83,2.5551684088269466
2012-07-28,8.9,0.7927519818799578
2012-07-29,8.72,-2.0224719101123556
2012-07-30,8.9,2.064220183486243
2012-07-31,9.2,3.3707865168539186
2012-08-01,9.36,1.7391304347826209
2012-08-02,9.81,4.807692307692313
2012-08-03,10.86,10.703363914373076
2012-08-04,10.97,1.0128913443830712
2012-08-05,10.4,-5.195989061075668
2012-08-06,10.84,4.230769230769216
2012-08-07,10.74,-0.9225092250922495
2012-08-08,10.96,2.0484171322160183
2012-08-09,11.09,1.1861313868613
2012-08-10,11.25,1.4427412082957725
2012-08-11,11.31,0.5333333333333412
2012-08-12,11.69,3.3598585322723196
2012-08-13,11.58,-0.9409751924721932
2012-08-14,12.03,3.886010362694292
2012-08-15,12.66,5.2369077306733125
2012-08-16,13.42,6.00315955766193
2012-08-17,12.98,-3.2786885245901565
2012-08-18,11.95,-7.935285053929131
2012-08-19,8.57,-28.284518828451876
2012-08-20,9.41,9.801633605600934
2012-08-21,10.44,10.94580233793836
2012-08-22,10.42,-0.19157088122604415
2012-08-23,10.06,-3.454894433781186
2012-08-24,10.26,1.988071570576544
2012-08-25,10.44,1.7543859649122862
2012-08-26,10.5,0.5747126436781658
2012-08-27,10.58,0.7619047619047636
2012-08-28,11.17,5.576559546313797
2012-08-29,10.85,-2.86481647269472
2012-08-30,10.54,-2.857142857142858
2012-08-31,9.81,-6.925996204933571
2012-09-01,10.14,3.3639143730886945
2012-09-02,10.14,0.0
2012-09-03,10.3,1.5779092702169706
2012-09-04,10.4,0.9708737864077666
2012-09-05,10.59,1.8269230769230704
2012-09-06,10.87,2.6440037771482405
2012-09-07,11.08,1.931922723091084
2012-09-08,10.97,-0.9927797833934937
2012-09-09,10.85,-1.0938924339106704
2012-09-10,10.98,1.1981566820276512
2012-09-11,10.65,-3.0054644808743203
2012-09-12,11.13,4.507042253521121
2012-09-13,11.3,1.5274034141958603
2012-09-14,11.7,3.539823008849541
2012-09-15,11.6,-0.8547008547008517
2012-09-16,11.68,0.6896551724137945
2012-09-17,11.84,1.3698630136986356
2012-09-18,11.89,0.4222972972973027
2012-09-19,12.4,4.28931875525651
2012-09-20,12.45,0.40322580645160144
2012-09-21,12.35,-0.8032128514056214
2012-09-22,12.05,-2.42914979757084
2012-09-23,11.86,-1.576763485477184
2012-09-24,11.95,0.7588532883642474
2012-09-25,11.85,-0.8368200836820106
2012-09-26,12.1,2.1097046413502074
2012-09-27,12.25,1.2396694214876103
2012-09-28,12.26,0.08163265306122547
2012-09-29,12.22,-0.32626427406198255
2012-09-30,12.17,-0.40916530278233276
2012-10-01,12.08,-0.7395234182415722
2012-10-02,12.3,1.8211920529801473
2012-10-03,12.9,4.878048780487809
2012-10-04,12.7,-1.5503875968992276
2012-10-05,12.64,-0.47244094488188004
2012-10-06,12.38,-2.0569620253164556
2012-10-07,11.75,-5.088852988691439
2012-10-08,11.64,-0.9361702127659521
2012-10-09,11.89,2.1477663230240474
2012-10-10,12.01,1.0092514718250456
2012-10-11,11.78,-1.9150707743547102
2012-10-12,12.0,1.8675721561969505
2012-10-13,11.82,-1.5000000000000013
2012-10-14,11.84,0.16920473773265332
2012-10-15,11.49,-2.9560810810810745
2012-10-16,11.93,3.829416884247161
2012-10-17,11.9,-0.25146689019278634
2012-10-18,11.83,-0.588235294117645
2012-10-19,11.65,-1.5215553677092153
2012-10-20,11.63,-0.17167381974249052
2012-10-21,11.58,-0.42992261392950093
2012-10-22,11.54,-0.3454231433506094
2012-10-23,11.49,-0.4332755632582286
2012-10-24,11.46,-0.26109660574411553
2012-10-25,10.85,-5.322862129144856
2012-10-26,9.81,-9.585253456221189
2012-10-27,10.62,8.25688073394495
2012-10-28,10.58,-0.37664783427494575
2012-10-29,10.59,0.0945179584120881
2012-10-30,10.7,1.0387157695939564
2012-10-31,10.75,0.4672897196261738
2012-11-01,10.98,2.1395348837209394
2012-11-02,10.68,-2.732240437158473
2012-11-03,10.67,-0.0936329588014928
2012-11-04,10.53,-1.3120899718837897
2012-11-05,10.78,2.3741690408357163
2012-11-06,10.57,-1.9480519480519431
2012-11-07,10.82,2.365184484389782
2012-11-08,10.8,-0.1848428835489746
2012-11-09,10.81,0.09259259259259967
2012-11-10,10.87,0.5550416281220993
2012-11-11,10.64,-2.1159153633854566
2012-11-12,10.85,1.9736842105263053
2012-11-13,10.98,1.1981566820276512
2012-11-14,10.98,0.0
2012-11-15,10.98,0.0
2012-11-16,11.56,5.2823315118397
2012-11-17,11.51,-0.4325259515570945
2012-11-18,11.57,0.5212858384013863
2012-11-19,11.63,0.5185825410544576
2012-11-20,11.63,0.0
2012-11-21,11.64,0.08598452278589797
2012-11-22,12.11,4.037800687285209
2012-11-23,12.04,-0.5780346820809301
2012-11-24,12.17,1.0797342192691017
2012-11-25,12.21,0.32867707477404196
2012-11-26,12.23,0.16380016380015405
2012-11-27,11.95,-2.289452166802952
2012-11-28,12.2,2.092050209205021
2012-11-29,12.38,1.4754098360655776
2012-11-30,12.42,0.3231017770597644
2012-12-01,12.34,-0.6441223832528209
2012-12-02,12.45,0.8914100486223653
2012-12-03,12.47,0.16064257028114426
2012-12-04,12.77,2.4057738572573983
2012-12-05,13.29,4.07204385277995
2012-12-06,13.27,-0.15048908954100604
2012-12-07,13.35,0.6028636021100153
2012-12-08,13.34,-0.07490636704119424
2012-12-09,13.18,-1.199400299850073
2012-12-10,13.28,0.7587253414264028
2012-12-11,13.4,0.9036144578313365
2012-12-12,13.39,-0.07462686567164534
2012-12-13,13.48,0.6721433905899854
2012-12-14,13.52,0.29673590504450953
2012-12-15,13.38,-1.0355029585798703
2012-12-16,13.27,-0.8221225710015045
2012-12-17,13.08,-1.4318010550112947
2012-12-18,13.05,-0.2293577981651307
2012-12-19,13.28,1.7624521072796773
2012-12-20,13.44,1.2048192771084265
2012-12-21,13.3,-1.041666666666663
2012-12-22,13.2,-0.7518796992481258
2012-12-23,13.21,0.07575757575759567
2012-12-24,13.03,-1.3626040878122692
2012-12-25,13.24,1.6116653875671627
2012-12-26,13.16,-0.6042296072507614
2012-12-27,13.0,-1.2158054711246202
2012-12-28,13.13,1.0000000000000009
2012-12-29,13.24,0.8377760853008231
2012-12-30,13.29,0.3776435045317106
2012-12-31,13.24,-0.3762227238525151
2013-01-01,13.1,-1.0574018126888296
2013-01-02,13.06,-0.3053435114503733
2013-01-03,13.1,0.3062787136294043
2013-01-04,13.17,0.5343511450381699
2013-01-05,13.14,-0.2277904328018221
2013-01-06,13.15,0.07610350076103778
2013-01-07,13.2,0.3802281368821214
2013-01-08,13.45,1.8939393939394034
2013-01-09,13.61,1.1895910780669094
2013-01-10,13.9,2.1307861866274758
2013-01-11,14.03,0.9352517985611541
2013-01-12,13.84,-1.3542409123307175
2013-01-13,13.94,0.7225433526011571
2013-01-14,14.01,0.5021520803443424
2013-01-15,14.22,1.4989293361884481
2013-01-16,14.45,1.6174402250351605
2013-01-17,15.36,6.297577854671288
2013-01-18,15.7,2.213541666666674
2013-01-19,15.32,-2.420382165605084
2013-01-20,15.5,1.1749347258485532
2013-01-21,16.32,5.290322580645168
2013-01-22,17.49,7.169117647058809
2013-01-23,17.58,0.5145797598627766
2013-01-24,18.25,3.811149032992045
2013-01-25,17.3,-5.205479452054796
2013-01-26,17.17,-0.7514450867051936
2013-01-27,17.54,2.1549213744903817
2013-01-28,18.18,3.6488027366020637
2013-01-29,19.16,5.3905390539053855
2013-01-30,19.31,0.7828810020876764
2013-01-31,20.79,7.664422578974617
2013-02-01,20.65,-0.6734006734006814
2013-02-02,20.19,-2.2276029055689928
2013-02-03,20.24,0.24764735017333006
2013-02-04,20.34,0.49407114624506754
2013-02-05,20.3,-0.1966568338249708
2013-02-06,20.89,2.9064039408867037
2013-02-07,21.46,2.7285782671134573
2013-02-08,22.3,3.914259086672889
2013-02-09,23.25,4.260089686098656
2013-02-10,23.47,0.9462365591397903
2013-02-11,23.8,1.406050276949311
2013-02-12,25.76,8.23529411764705
2013-02-13,25.5,-1.0093167701863415
2013-02-14,26.68,4.627450980392145
2013-02-15,27.42,2.7736131934033015
2013-02-16,27.09,-1.2035010940919078
2013-02-17,26.1,-3.6544850498338777
2013-02-18,26.81,2.7203065134099536
2013-02-19,28.6,6.676613204028348
2013-02-20,29.8,4.195804195804187
2013-02-21,30.0,0.6711409395973034
2013-02-22,31.48,4.933333333333345
2013-02-23,28.91,-8.163913595933925
2013-02-24,30.28,4.738844690418542
2013-02-25,30.4,0.39630118890354726
2013-02-26,31.41,3.322368421052646
2013-02-27,31.55,0.44571792422796186
2013-02-28,33.98,7.702060221870033
2013-03-01,34.7,2.118893466745164
2013-03-02,34.18,-1.4985590778098024
2013-03-03,34.3,0.3510825043885335
2013-03-04,36.51,6.4431486880466515
2013-03-05,40.03,9.641194193371682
2013-03-06,48.0,19.910067449412928
2013-03-07,42.42,-11.624999999999996
2013-03-08,43.78,3.206034889203213
2013-03-09,45.02,2.832343535861126
2013-03-10,46.2,2.6210573078631727
2013-03-11,48.3,4.545454545454541
2013-03-12,44.89,-7.06004140786749
2013-03-13,46.69,4.009801737580743
2013-03-14,47.39,1.4992503748125996
2013-03-15,47.1,-0.6119434479848085
2013-03-16,47.0,-0.2123142250530785
2013-03-17,47.09,0.19148936170212405
2013-03-18,47.67,1.2316840093438142
2013-03-19,57.78,21.208307111390813
2013-03-20,65.49,13.343717549325017
2013-03-21,73.89,12.82638570774164
2013-03-22,71.03,-3.8706184869400473
2013-03-23,62.24,-12.375052794593833
2013-03-24,70.8,13.753213367609241
2013-03-25,77.0,8.757062146892668
2013-03-26,77.89,1.1558441558441546
2013-03-27,89.49,14.892797534985224
2013-03-28,94.5,5.5983908816627626
2013-03-29,90.22,-4.529100529100527
2013-03-30,92.4,2.416315672799829
2013-03-31,94.08,1.8181818181818077
2013-04-01,103.99,10.533588435374153
2013-04-02,113.8,9.433599384556214
2013-04-03,133.7,17.48681898066784
2013-04-04,133.21,-0.3664921465968418
2013-04-05,142.0,6.598603708430284
2013-04-06,142.79,0.5563380281690122
2013-04-07,158.28,10.84809860634499
2013-04-08,193.2,22.062168309325237
2013-04-09,229.5,18.788819875776408
2013-04-10,130.0,-43.355119825708066
2013-04-11,60.01,-53.838461538461544
2013-04-12,81.5,35.81069821696386
2013-04-13,87.0,6.748466257668717
2013-04-14,95.0,9.195402298850585
2013-04-15,87.0,-8.421052631578952
2013-04-16,65.2,-25.057471264367813
2013-04-17,87.03,33.48159509202453
2013-04-18,95.01,9.169251982075144
2013-04-19,117.0,23.144932112409222
2013-04-20,126.55,8.162393162393155
2013-04-21,121.36,-4.101145792177007
2013-04-22,123.68,1.911667765326297
2013-04-23,134.5,8.748382923673992
2013-04-24,151.04,12.297397769516728
2013-04-25,145.5,-3.6679025423728806
2013-04-26,133.76,-8.068728522336777
2013-04-27,127.03,-5.031399521531088
2013-04-28,133.21,4.864992521451628
2013-04-29,142.35,6.861346745739794
2013-04-30,136.84,-3.8707411310150985
2013-05-01,110.66,-19.131832797427663
2013-05-02,105.38,-4.771371769383704
2013-05-03,91.27,-13.389637502372365
2013-05-04,110.08,20.609181549249488
2013-05-05,115.63,5.041787790697683
2013-05-06,116.64,0.8734757415895578
2013-05-07,106.99,-8.27331961591221
2013-05-08,113.96,6.514627535283668
2013-05-09,112.5,-1.2811512811512715
2013-05-10,118.5,5.333333333333323
2013-05-11,115.38,-2.6329113924050684
2013-05-12,113.4,-1.716068642745705
2013-05-13,116.73,2.936507936507926
2013-05-14,114.05,-2.2958965133213494
2013-05-15,109.36,-4.1122314774221795
2013-05-16,111.79,2.2220190197512757
2013-05-17,117.97,5.528222560157436
2013-05-18,118.3,0.27973213528862395
2013-05-19,116.49,-1.5300084530853741
2013-05-20,118.49,1.716885569576787
2013-05-21,117.88,-0.5148113764874673
2013-05-22,119.35,1.2470308788598672
2013-05-23,121.89,2.128194386258908
2013-05-24,129.88,6.555090655509055
2013-05-25,128.5,-1.0625192485371082
2013-05-26,129.75,0.9727626459143934
2013-05-27,123.58,-4.755298651252405
2013-05-28,125.52,1.5698333063602465
2013-05-29,130.02,3.585086042065022
2013-05-30,126.97,-2.345792954930015
2013-05-31,127.24,0.21264865716310588
2013-06-01,128.5,0.990254636906629
2013-06-02,120.0,-6.6147859922178975
2013-06-03,120.53,0.44166666666667354
2013-06-04,120.58,0.04148344810419591
2013-06-05,121.51,0.7712721844418624
2013-06-06,119.47,-1.6788741667352558
2013-06-07,111.15,-6.964091403699668
2013-06-08,109.94,-1.088618983355838
2013-06-09,99.94,-9.095870474804435
2013-06-10,103.63,3.6922153291975235
2013-06-11,107.34,3.580044388690551
2013-06-12,108.42,1.0061486864169966
2013-06-13,107.74,-0.6271905552481138
2013-06-14,100.12,-7.072582142194161
2013-06-15,99.42,-0.6991610067918486
2013-06-16,100.3,0.8851337759002265
2013-06-17,100.67,0.36889332003988695
2013-06-18,105.69,4.986589848018275
2013-06-19,105.7,0.009461633077867404
2013-06-20,106.7,0.9460737937559083
2013-06-21,102.0,-4.404873477038429
2013-06-22,100.0,-1.9607843137254943
2013-06-23,100.38,0.38000000000000256
2013-06-24,99.47,-0.9065550906555031
2013-06-25,99.0,-0.4725042726450135
2013-06-26,98.21,-0.7979797979798087
2013-06-27,97.33,-0.8960390998879908
2013-06-28,89.97,-7.5619028048905745
2013-06-29,88.51,-1.6227631432699674
2013-06-30,89.0,0.5536097616088531
2013-07-01,85.51,-3.921348314606732
2013-07-02,87.3,2.0933224184305876
2013-07-03,80.96,-7.2623138602520125
2013-07-04,79.96,-1.2351778656126466
2013-07-05,66.22,-17.183591795897946
2013-07-06,65.65,-0.8607671398368932
2013-07-07,68.96,5.041888804265016
2013-07-08,73.91,7.178074245939681
2013-07-09,75.06,1.55594642132324
2013-07-10,79.41,5.795363709032775
2013-07-11,87.05,9.620954539730509
2013-07-12,88.45,1.6082711085583012
2013-07-13,89.89,1.6280384397964864
2013-07-14,92.33,2.714428746245412
2013-07-15,93.95,1.754575977472106
2013-07-16,91.58,-2.5226184140500263
2013-07-17,91.1,-0.5241319065298122
2013-07-18,85.01,-6.684961580680559
2013-07-19,85.88,1.0234090107046123
2013-07-20,86.32,0.5123428039124356
2013-07-21,85.12,-1.3901760889712511
2013-07-22,85.2,0.09398496240602405
2013-07-23,86.94,2.0422535211267467
2013-07-24,87.92,1.1272141706924366
2013-07-25,90.02,2.3885350318471277
2013-07-26,90.5,0.5332148411464122
2013-07-27,89.03,-1.6243093922651886
2013-07-28,91.55,2.830506570818825
2013-07-29,93.29,1.9006007646095169
2013-07-30,94.14,0.9111373137528078
2013-07-31,99.67,5.874229870405778
2013-08-01,96.02,-3.662084880104355
2013-08-02,97.87,1.9266819412622427
2013-08-03,95.96,-1.951568407070614
2013-08-04,96.61,0.6773655689870761
2013-08-05,97.93,1.3663181865231522
2013-08-06,97.58,-0.35739814152967453
2013-08-07,97.63,0.05124000819840546
2013-08-08,93.85,-3.871760729284035
2013-08-09,92.95,-0.9589770911028195
2013-08-10,94.0,1.1296395911780444
2013-08-11,94.0,0.0
2013-08-12,93.99,-0.01063829787234516
2013-08-13,96.84,3.0322374720715084
2013-08-14,98.55,1.7657992565055736
2013-08-15,98.75,0.20294266869609334
2013-08-16,98.94,0.1924050632911456
2013-08-17,99.02,0.08085708510208178
2013-08-18,99.28,0.26257321753182516
2013-08-19,101.79,2.528203062046752
2013-08-20,104.57,2.73111307594065
2013-08-21,111.89,7.000095629721725
2013-08-22,109.5,-2.1360264545535745
2013-08-23,107.12,-2.1735159817351524
2013-08-24,109.49,2.212471994025389
2013-08-25,112.18,2.4568453740067664
2013-08-26,111.0,-1.0518809056872969
2013-08-27,118.5,6.756756756756754
2013-08-28,119.3,0.6751054852320637
2013-08-29,118.25,-0.8801341156747688
2013-08-30,123.86,4.744186046511634
2013-08-31,131.24,5.958340061359602
2013-09-01,130.78,-0.35050289545870417
2013-09-02,130.02,-0.5811286129377535
2013-09-03,129.7,-0.2461159821566028
2013-09-04,124.47,-4.032382420971469
2013-09-05,124.05,-0.33743070619426385
2013-09-06,117.05,-5.64288593309149
2013-09-07,118.78,1.4780008543357592
2013-09-08,118.5,-0.23572992086210443
2013-09-09,122.87,3.687763713080172
2013-09-10,122.26,-0.49645967282493375
2013-09-11,123.7,1.1778177654179656
2013-09-12,128.08,3.54082457558611
2013-09-13,128.08,0.0
2013-09-14,124.03,-3.162086196127434
2013-09-15,125.13,0.8868822059179271
2013-09-16,125.8,0.5354431391352943
2013-09-17,127.43,1.2957074721780648
2013-09-18,127.87,0.34528760888330456
2013-09-19,125.4,-1.9316493313521588
2013-09-20,123.77,-1.2998405103668342
2013-09-21,123.54,-0.18582855296113143
2013-09-22,122.95,-0.47757811235227265
2013-09-23,123.01,0.048800325335496275
2013-09-24,122.89,-0.09755304446793511
2013-09-25,124.37,1.2043290747823399
2013-09-26,124.64,0.21709415453887715
2013-09-27,125.99,1.083119383825415
2013-09-28,126.67,0.5397253750297759
2013-09-29,127.86,0.9394489618694157
2013-09-30,126.24,-1.2670107930549124
2013-10-01,127.19,0.7525348542458898
2013-10-02,110.83,-12.862646434468116
2013-10-03,117.47,5.991157628800869
2013-10-04,122.32,4.1287137141397645
2013-10-05,121.33,-0.8093525179856065
2013-10-06,122.28,0.7829885436413164
2013-10-07,123.52,1.0140660778541033
2013-10-08,124.01,0.3966968911917279
2013-10-09,125.98,1.5885815660027447
2013-10-10,126.39,0.32544848388633696
2013-10-11,127.02,0.4984571564206064
2013-10-12,127.94,0.7242953865532975
2013-10-13,130.94,2.3448491480381417
2013-10-14,135.45,3.4443256453337234
2013-10-15,139.61,3.0712440014765807
2013-10-16,141.23,1.1603753312799725
2013-10-17,143.97,1.940097712950517
2013-10-18,151.98,5.563659095644913
2013-10-19,164.93,8.520858007632604
2013-10-20,165.0,0.04244224822651521
2013-10-21,179.9,9.030303030303033
2013-10-22,189.3,5.22512506948305
2013-10-23,203.52,7.5118858954041245
2013-10-24,191.7,-5.807783018867941
2013-10-25,183.88,-4.079290558163795
2013-10-26,181.0,-1.5662388514248393
2013-10-27,193.79,7.066298342541422
2013-10-28,196.99,1.6512719954590027
2013-10-29,201.0,2.035636326717083
2013-10-30,199.67,-0.6616915422885672
2013-10-31,203.74,2.0383632994440903
2013-11-01,203.1,-0.31412584666732357
2013-11-02,204.7,0.7877892663712416
2013-11-03,207.75,1.4899853444064526
2013-11-04,226.42,8.986762936221403
2013-11-05,247.8,9.442628743043912
2013-11-06,260.48,5.117029862792588
2013-11-07,283.0,8.645577395577387
2013-11-08,327.14,15.597173144876319
2013-11-09,356.05,8.837195084673244
2013-11-10,299.9,-15.770256986378328
2013-11-11,334.0,11.370456818939644
2013-11-12,350.98,5.083832335329341
2013-11-13,391.89,11.655934811100344
2013-11-14,414.9,5.871545586771787
2013-11-15,426.19,2.7211376235237505
2013-11-16,430.0,0.8939674792932673
2013-11-17,464.07,7.923255813953478
2013-11-18,584.65,25.983149093886702
2013-11-19,608.05,4.0023945950568685
2013-11-20,610.0,0.3206973110764011
2013-11-21,700.5,14.836065573770485
2013-11-22,768.99,9.77730192719486
2013-11-23,843.14,9.642518108167852
2013-11-24,822.5,-2.447992029793389
2013-11-25,807.0,-1.8844984802431575
2013-11-26,852.2,5.600991325898397
2013-11-27,948.46,11.295470546819985
2013-11-28,1005.49,6.012905130421942
2013-11-29,1084.1,7.818078747675261
2013-11-30,1110.09,2.3973803154690554
2013-12-01,912.15,-17.830986676755934
2013-12-02,1005.98,10.286685303952204
2013-12-03,1057.0,5.071671404998113
